"t / s","CH1 / V"
3.96667e-05,3.43434
3.97083e-05,3.47475
3.975e-05,3.47475
3.97917e-05,3.47475
3.98333e-05,3.47475
3.9875e-05,3.47475
3.99167e-05,3.47475
3.99583e-05,3.47475
4e-05,3.47475
4.00417e-05,3.51515
4.00833e-05,3.47475
4.0125e-05,3.51515
4.01667e-05,3.47475
4.02083e-05,3.51515
4.025e-05,3.47475
4.02917e-05,3.51515
4.03333e-05,3.51515
4.0375e-05,3.51515
4.04167e-05,3.47475
4.04583e-05,3.47475
4.05e-05,3.51515
4.05417e-05,3.47475
4.05833e-05,3.51515
4.0625e-05,3.47475
4.06667e-05,3.51515
4.07083e-05,3.51515
4.075e-05,3.47475
4.07917e-05,3.51515
4.08333e-05,3.51515
4.0875e-05,3.51515
4.09167e-05,3.51515
4.09583e-05,3.47475
4.1e-05,3.51515
4.10417e-05,3.47475
4.10833e-05,3.47475
4.1125e-05,3.51515
4.11667e-05,3.51515
4.12083e-05,3.47475
4.125e-05,3.47475
4.12917e-05,3.47475
4.13333e-05,3.51515
4.1375e-05,3.47475
4.14167e-05,3.47475
4.14583e-05,3.47475
4.15e-05,3.47475
4.15417e-05,3.51515
4.15833e-05,3.47475
4.1625e-05,3.47475
4.16667e-05,3.51515
4.17083e-05,3.47475
4.175e-05,3.47475
4.17917e-05,3.47475
4.18333e-05,3.47475
4.1875e-05,3.47475
4.19167e-05,3.47475
4.19583e-05,3.47475
4.2e-05,3.47475
4.20417e-05,3.47475
4.20833e-05,3.47475
4.2125e-05,3.47475
4.21667e-05,3.51515
4.22083e-05,3.47475
4.225e-05,3.51515
4.22917e-05,3.51515
4.23333e-05,3.47475
4.2375e-05,3.51515
4.24167e-05,3.47475
4.24583e-05,3.47475
4.25e-05,3.47475
4.25417e-05,3.51515
4.25833e-05,3.43434
4.2625e-05,3.51515
4.26667e-05,3.47475
4.27083e-05,3.47475
4.275e-05,3.47475
4.27917e-05,3.47475
4.28333e-05,3.51515
4.2875e-05,3.47475
4.29167e-05,3.47475
4.29583e-05,3.51515
4.3e-05,3.47475
4.30417e-05,3.51515
4.30833e-05,3.51515
4.3125e-05,3.47475
4.31667e-05,3.51515
4.32083e-05,3.51515
4.325e-05,3.51515
4.32917e-05,3.47475
4.33333e-05,3.51515
4.3375e-05,3.51515
4.34167e-05,3.47475
4.34583e-05,3.47475
4.35e-05,3.51515
4.35417e-05,3.51515
4.35833e-05,3.47475
4.3625e-05,3.47475
4.36667e-05,3.51515
4.37083e-05,3.47475
4.375e-05,3.47475
4.37917e-05,3.47475
4.38333e-05,3.47475
4.3875e-05,3.47475
4.39167e-05,3.47475
4.39583e-05,3.47475
4.4e-05,3.47475
4.40417e-05,3.47475
4.40833e-05,3.47475
4.4125e-05,3.47475
4.41667e-05,3.47475
4.42083e-05,3.47475
4.425e-05,3.47475
4.42917e-05,3.47475
4.43333e-05,3.43434
4.4375e-05,3.47475
4.44167e-05,3.43434
4.44583e-05,3.47475
4.45e-05,3.47475
4.45417e-05,3.47475
4.45833e-05,3.47475
4.4625e-05,3.47475
4.46667e-05,3.47475
4.47083e-05,3.47475
4.475e-05,3.47475
4.47917e-05,3.47475
4.48333e-05,3.47475
4.4875e-05,3.51515
4.49167e-05,3.47475
4.49583e-05,3.51515
4.5e-05,3.51515
4.50417e-05,3.51515
4.50833e-05,3.47475
4.5125e-05,3.51515
4.51667e-05,3.51515
4.52083e-05,3.51515
4.525e-05,3.51515
4.52917e-05,3.51515
4.53333e-05,3.51515
4.5375e-05,3.47475
4.54167e-05,3.47475
