"t / s","CH1 / V"
0.002142,3.47475
0.002144,3.47475
0.002146,3.47475
0.002148,3.47677
0.00215,3.47475
0.002152,3.47273
0.002154,3.47071
0.002156,3.47475
0.002158,3.47475
0.00216,3.48081
0.002162,3.47475
0.002164,3.47273
0.002166,3.47273
0.002168,3.47879
0.00217,3.47677
0.002172,3.47071
0.002174,3.47475
0.002176,3.47475
0.002178,3.47677
0.00218,3.47475
0.002182,3.47475
0.002184,3.46869
0.002186,3.47475
0.002188,3.47475
0.00219,3.47879
0.002192,3.48283
0.002194,3.47475
0.002196,3.47677
0.002198,3.47677
0.0022,3.47475
0.002202,3.47677
0.002204,3.47677
0.002206,3.47475
0.002208,3.47475
0.00221,3.47273
0.002212,3.47677
0.002214,3.47475
0.002216,3.47475
0.002218,3.47475
0.00222,3.47475
0.002222,3.47879
0.002224,3.47475
0.002226,3.47071
0.002228,3.47475
0.00223,3.47273
0.002232,3.47071
0.002234,3.47677
0.002236,3.47475
0.002238,3.47475
0.00224,3.47475
0.002242,3.48081
0.002244,3.47879
0.002246,3.48081
0.002248,3.47475
0.00225,3.47475
0.002252,3.47879
0.002254,3.47475
0.002256,3.47677
0.002258,3.47273
0.00226,3.47071
0.002262,3.47475
0.002264,3.47475
0.002266,3.46869
0.002268,3.46869
0.00227,3.47071
0.002272,3.47475
0.002274,3.47273
0.002276,3.47475
0.002278,3.47273
0.00228,3.47677
0.002282,3.47677
0.002284,3.47879
0.002286,3.47273
0.002288,3.47879
0.00229,3.47677
0.002292,3.47475
0.002294,3.47475
0.002296,3.46667
0.002298,3.47879
0.0023,3.47475
0.002302,3.47677
0.002304,3.47475
0.002306,3.47475
0.002308,3.48081
0.00231,3.47273
0.002312,3.47677
0.002314,3.47475
0.002316,3.47475
0.002318,3.47273
0.00232,3.47677
0.002322,3.48081
0.002324,3.47071
0.002326,3.47475
0.002328,3.47475
0.00233,3.47273
0.002332,3.47273
0.002334,3.47677
0.002336,3.47677
0.002338,3.47475
0.00234,3.47677
0.002342,3.47677
0.002344,3.46667
0.002346,3.47475
0.002348,3.47273
0.00235,3.46667
0.002352,3.47475
0.002354,3.47475
0.002356,3.47475
0.002358,3.47475
0.00236,3.47273
0.002362,3.48283
0.002364,3.47071
0.002366,3.47475
0.002368,3.47475
0.00237,3.47273
0.002372,3.47677
0.002374,3.47273
0.002376,3.47273
0.002378,3.47677
0.00238,3.47677
0.002382,3.47677
0.002384,3.47879
0.002386,3.47475
0.002388,3.47475
0.00239,3.47677
0.002392,3.47273
0.002394,3.47475
0.002396,3.47677
0.002398,3.47677
0.0024,3.47273
0.002402,3.47071
0.002404,3.48081
0.002406,3.47475
0.002408,3.47677
0.00241,3.47273
0.002412,3.47677
0.002414,3.47273
0.002416,3.47475
0.002418,3.47071
0.00242,3.47273
0.002422,3.47273
0.002424,3.47475
0.002426,3.47273
0.002428,3.47475
0.00243,3.47071
0.002432,3.47071
0.002434,3.47475
0.002436,3.47475
0.002438,3.47475
0.00244,3.47273
0.002442,3.47475
0.002444,3.47273
0.002446,3.47071
0.002448,3.47475
0.00245,3.47677
0.002452,3.47273
0.002454,3.47677
0.002456,3.47475
0.002458,3.47677
0.00246,3.48081
0.002462,3.47475
0.002464,3.47475
0.002466,3.47475
0.002468,3.47475
0.00247,3.47475
0.002472,3.47475
0.002474,3.47879
0.002476,3.47475
0.002478,3.47475
0.00248,3.47071
0.002482,3.47273
0.002484,3.47677
0.002486,3.47475
0.002488,3.47879
0.00249,3.47475
0.002492,3.47273
0.002494,3.47071
0.002496,3.46869
0.002498,3.46869
0.0025,3.47475
0.002502,3.47677
0.002504,3.47475
0.002506,3.47475
0.002508,3.47475
0.00251,3.47475
0.002512,3.47879
0.002514,3.47475
0.002516,3.47071
0.002518,3.47475
0.00252,3.47273
0.002522,3.47475
0.002524,3.47475
0.002526,3.47273
0.002528,3.47475
0.00253,3.47273
0.002532,3.47475
0.002534,3.47475
0.002536,3.47475
0.002538,3.47273
0.00254,3.46869
0.002542,3.47475
0.002544,3.47677
0.002546,3.45859
0.002548,3.47475
0.00255,3.47879
0.002552,3.47475
0.002554,3.47677
0.002556,3.47677
0.002558,3.47475
0.00256,3.47677
0.002562,3.47071
0.002564,3.47071
0.002566,3.47475
0.002568,3.47475
0.00257,3.47273
0.002572,3.47677
0.002574,3.46869
0.002576,3.47677
0.002578,3.47677
0.00258,3.47677
0.002582,3.47475
0.002584,3.47475
0.002586,3.47071
0.002588,3.48283
0.00259,3.47475
0.002592,3.47475
0.002594,3.47475
0.002596,3.46869
0.002598,3.47071
0.0026,3.47273
0.002602,3.46869
0.002604,3.47677
0.002606,3.47677
0.002608,3.47273
0.00261,3.47475
0.002612,3.47273
0.002614,3.47273
0.002616,3.47273
0.002618,3.47071
0.00262,3.46869
0.002622,3.47475
0.002624,3.47475
0.002626,3.47475
0.002628,3.47475
0.00263,3.47071
0.002632,3.47677
0.002634,3.47879
0.002636,3.47071
0.002638,3.47475
0.00264,3.47475
0.002642,3.47273
0.002644,3.47273
0.002646,3.47071
0.002648,3.47677
0.00265,3.47475
0.002652,3.47677
0.002654,3.47475
0.002656,3.47475
0.002658,3.47273
0.00266,3.46667
0.002662,3.47273
0.002664,3.47677
0.002666,3.46869
0.002668,3.47475
0.00267,3.47273
0.002672,3.47475
0.002674,3.47475
0.002676,3.47475
0.002678,3.47677
0.00268,3.47677
0.002682,3.47879
0.002684,3.47475
0.002686,3.47475
0.002688,3.47475
0.00269,3.47677
0.002692,3.47475
0.002694,3.48485
0.002696,3.47475
0.002698,3.48081
0.0027,3.47475
0.002702,3.47071
0.002704,3.47475
0.002706,3.47273
0.002708,3.47273
0.00271,3.46869
0.002712,3.47475
0.002714,3.47879
0.002716,3.47475
0.002718,3.47879
0.00272,3.47475
0.002722,3.47273
0.002724,3.47071
0.002726,3.47273
0.002728,3.47475
0.00273,3.47475
0.002732,3.47475
0.002734,3.47475
0.002736,3.47475
0.002738,3.47273
0.00274,3.47273
0.002742,3.47475
0.002744,3.47071
0.002746,3.47475
0.002748,3.47475
0.00275,3.47475
0.002752,3.47677
0.002754,3.47475
0.002756,3.47677
0.002758,3.47071
0.00276,3.47879
0.002762,3.47071
0.002764,3.47677
0.002766,3.47273
0.002768,3.47677
0.00277,3.47475
